Language	Model	Fraction	DepLen
Buryat_2.6	5215834	0.49443	17.477715877437326
Buryat_2.6	5215834	0.68524	17.477715877437326
Buryat_2.6	5215834	0.68524	17.477715877437326
Buryat_2.6	5215834	0.69081	17.477715877437326
Buryat_2.6	528208	0.50975	17.51949860724234
Buryat_2.6	528208	0.48189	17.51949860724234
Buryat_2.6	528208	0.66992	17.51949860724234
Buryat_2.6	528208	0.66992	17.51949860724234
Buryat_2.6	528208	0.68245	17.51949860724234
Buryat_2.6	600755	0.52507	17.473537604456826
Buryat_2.6	600755	0.49025	17.473537604456826
Buryat_2.6	600755	0.6727	17.473537604456826
Buryat_2.6	600755	0.6727	17.473537604456826
Buryat_2.6	600755	0.68245	17.473537604456826
Buryat_2.6	7409715	0.38301	17.21309192200557
Buryat_2.6	7409715	0.62396	17.21309192200557
Buryat_2.6	7409715	0.62396	17.21309192200557
Buryat_2.6	7409715	0.63928	17.21309192200557
Buryat_2.6	7409715	0.35376	17.21309192200557
Buryat_2.6	7518075	0.50279	17.41364902506964
Buryat_2.6	7518075	0.51811	17.41364902506964
Buryat_2.6	7518075	0.52925	17.41364902506964
Buryat_2.6	7518075	0.31058	17.41364902506964
Buryat_2.6	7518075	0.31058	17.41364902506964
Buryat_2.6	7669771	0.44429	17.842618384401113
Buryat_2.6	7669771	0.45125	17.842618384401113
Buryat_2.6	7669771	0.44429	17.842618384401113
Buryat_2.6	7669771	0.26741	17.842618384401113
Buryat_2.6	7669771	0.2507	17.842618384401113
Buryat_2.6	8039764	0.51393	17.444289693593316
Buryat_2.6	8039764	0.48747	17.444289693593316
Buryat_2.6	8039764	0.67549	17.444289693593316
Buryat_2.6	8039764	0.67549	17.444289693593316
Buryat_2.6	8039764	0.68942	17.444289693593316
Buryat_2.6	8874855	0.47493	17.370473537604457
Buryat_2.6	8874855	0.44847	17.370473537604457
Buryat_2.6	8874855	0.64067	17.370473537604457
Buryat_2.6	8874855	0.64067	17.370473537604457
Buryat_2.6	8874855	0.66017	17.370473537604457
Cantonese_2.6	1138649	0.4454	37.20877944325482
Cantonese_2.6	1138649	0.4454	37.20877944325482
Cantonese_2.6	1138649	0.4454	37.20877944325482
Cantonese_2.6	1138649	0.30835	37.20877944325482
Cantonese_2.6	1138649	0.30835	37.20877944325482
Cantonese_2.6	1138649	0.30835	37.20877944325482
Cantonese_2.6	1138649	0.50107	37.20877944325482
Cantonese_2.6	1138649	0.52677	37.20877944325482
Cantonese_2.6	1138649	0.30621	37.20877944325482
Cantonese_2.6	1263608	0.44218	37.28693790149893
Cantonese_2.6	1263608	0.44218	37.28693790149893
Cantonese_2.6	1263608	0.44218	37.28693790149893
Cantonese_2.6	1263608	0.48608	37.28693790149893
Cantonese_2.6	1263608	0.30407	37.28693790149893
Cantonese_2.6	1263608	0.30407	37.28693790149893
Cantonese_2.6	1263608	0.30407	37.28693790149893
Cantonese_2.6	1263608	0.5364	37.28693790149893
Cantonese_2.6	1263608	0.30193	37.28693790149893
Cantonese_2.6	2133704	0.55996	36.607066381156315
Cantonese_2.6	2133704	0.55996	36.607066381156315
Cantonese_2.6	2133704	0.55996	36.607066381156315
Cantonese_2.6	2133704	0.39079	36.607066381156315
Cantonese_2.6	2133704	0.39079	36.607066381156315
Cantonese_2.6	2133704	0.39079	36.607066381156315
Cantonese_2.6	2133704	0.57709	36.607066381156315
Cantonese_2.6	2133704	0.55996	36.607066381156315
Cantonese_2.6	2133704	0.29764	36.607066381156315
Cantonese_2.6	2685837	0.58779	37.92505353319058
Cantonese_2.6	2685837	0.58779	37.92505353319058
Cantonese_2.6	2685837	0.58779	37.92505353319058
Cantonese_2.6	2685837	0.41113	37.92505353319058
Cantonese_2.6	2685837	0.41006	37.92505353319058
Cantonese_2.6	2685837	0.40899	37.92505353319058
Cantonese_2.6	2685837	0.60064	37.92505353319058
Cantonese_2.6	2685837	0.58779	37.92505353319058
Cantonese_2.6	2685837	0.31585	37.92505353319058
Cantonese_2.6	2832196	0.54604	35.97216274089936
Cantonese_2.6	2832196	0.54604	35.97216274089936
Cantonese_2.6	2832196	0.54711	35.97216274089936
Cantonese_2.6	2832196	0.39507	35.97216274089936
Cantonese_2.6	2832196	0.39507	35.97216274089936
Cantonese_2.6	2832196	0.39507	35.97216274089936
Cantonese_2.6	2832196	0.55675	35.97216274089936
Cantonese_2.6	2832196	0.54604	35.97216274089936
Cantonese_2.6	2832196	0.30407	35.97216274089936
Cantonese_2.6	3328973	0.46253	36.08886509635974
Cantonese_2.6	3328973	0.46253	36.08886509635974
Cantonese_2.6	3328973	0.46253	36.08886509635974
Cantonese_2.6	3328973	0.32655	36.08886509635974
Cantonese_2.6	3328973	0.32655	36.08886509635974
Cantonese_2.6	3328973	0.32655	36.08886509635974
Cantonese_2.6	3328973	0.51499	36.08886509635974
Cantonese_2.6	3328973	0.54604	36.08886509635974
Cantonese_2.6	3328973	0.32548	36.08886509635974
Cantonese_2.6	3520044	0.35974	36.62526766595289
Cantonese_2.6	3520044	0.35974	36.62526766595289
Cantonese_2.6	3520044	0.35867	36.62526766595289
Cantonese_2.6	3520044	0.53105	36.62526766595289
Cantonese_2.6	3520044	0.53105	36.62526766595289
Cantonese_2.6	3520044	0.53105	36.62526766595289
Cantonese_2.6	3520044	0.57602	36.62526766595289
Cantonese_2.6	3520044	0.60493	36.62526766595289
Cantonese_2.6	3520044	0.35653	36.62526766595289
Cantonese_2.6	4511634	0.50749	36.17237687366167
Cantonese_2.6	4511634	0.50749	36.17237687366167
Cantonese_2.6	4511634	0.50749	36.17237687366167
Cantonese_2.6	4511634	0.51713	36.17237687366167
Cantonese_2.6	4511634	0.36403	36.17237687366167
Cantonese_2.6	4511634	0.36403	36.17237687366167
Cantonese_2.6	4511634	0.36403	36.17237687366167
Cantonese_2.6	4511634	0.50749	36.17237687366167
Cantonese_2.6	4511634	0.27944	36.17237687366167
Cantonese_2.6	5538358	0.49893	37.93147751605996
Cantonese_2.6	5538358	0.49893	37.93147751605996
Cantonese_2.6	5538358	0.50107	37.93147751605996
Cantonese_2.6	5538358	0.32013	37.93147751605996
Cantonese_2.6	5538358	0.32013	37.93147751605996
Cantonese_2.6	5538358	0.32013	37.93147751605996
Cantonese_2.6	5538358	0.56852	37.93147751605996
Cantonese_2.6	5538358	0.58887	37.93147751605996
Cantonese_2.6	5538358	0.31799	37.93147751605996
Cantonese_2.6	5808945	0.44111	36.813704496788006
Cantonese_2.6	5808945	0.44111	36.813704496788006
Cantonese_2.6	5808945	0.44111	36.813704496788006
Cantonese_2.6	5808945	0.58565	36.813704496788006
Cantonese_2.6	5808945	0.58565	36.813704496788006
Cantonese_2.6	5808945	0.58565	36.813704496788006
Cantonese_2.6	5808945	0.60385	36.813704496788006
Cantonese_2.6	5808945	0.58565	36.813704496788006
Cantonese_2.6	5808945	0.36724	36.813704496788006
Faroese_2.6	4234243	0.3621	9.287096774193548
Faroese_2.6	4234243	0.35968	9.287096774193548
Faroese_2.6	4234243	0.3621	9.287096774193548
Faroese_2.6	4234243	0.74597	9.287096774193548
Faroese_2.6	4234243	0.23065	9.287096774193548
Faroese_2.6	454250	0.39919	9.153225806451612
Faroese_2.6	454250	0.39919	9.153225806451612
Faroese_2.6	454250	0.72177	9.153225806451612
Faroese_2.6	454250	0.72742	9.153225806451612
Faroese_2.6	454250	0.73548	9.153225806451612
Faroese_2.6	5203181	0.37097	9.317741935483872
Faroese_2.6	5203181	0.37016	9.317741935483872
Faroese_2.6	5203181	0.37097	9.317741935483872
Faroese_2.6	5203181	0.67581	9.317741935483872
Faroese_2.6	5203181	0.30323	9.317741935483872
Faroese_2.6	8452879	0.6129	9.288709677419355
Faroese_2.6	8452879	0.62258	9.288709677419355
Faroese_2.6	8452879	0.63065	9.288709677419355
Faroese_2.6	8452879	0.3	9.288709677419355
Faroese_2.6	8452879	0.3	9.288709677419355
Kurmanji_2.6	1826701	0.5335	22.930572472594395
Kurmanji_2.6	1826701	0.54324	22.930572472594395
Kurmanji_2.6	1826701	0.5335	22.930572472594395
Kurmanji_2.6	1826701	0.32156	22.930572472594395
Kurmanji_2.6	1826701	0.29233	22.930572472594395
Kurmanji_2.6	1841585	0.52741	23.0
Kurmanji_2.6	1841585	0.53837	23.0
Kurmanji_2.6	1841585	0.52741	23.0
Kurmanji_2.6	1841585	0.31303	23.0
Kurmanji_2.6	1841585	0.28624	23.0
Kurmanji_2.6	2300015	0.49817	23.021924482338612
Kurmanji_2.6	2300015	0.51766	23.021924482338612
Kurmanji_2.6	2300015	0.29233	23.021924482338612
Kurmanji_2.6	2300015	0.53106	23.021924482338612
Kurmanji_2.6	2300015	0.29233	23.021924482338612
Kurmanji_2.6	2871905	0.47016	23.038976857490866
Kurmanji_2.6	2871905	0.41657	23.038976857490866
Kurmanji_2.6	2871905	0.69793	23.038976857490866
Kurmanji_2.6	2871905	0.70402	23.038976857490866
Kurmanji_2.6	2871905	0.69793	23.038976857490866
Kurmanji_2.6	3716162	0.46529	23.148599269183922
Kurmanji_2.6	3716162	0.46529	23.148599269183922
Kurmanji_2.6	3716162	0.46529	23.148599269183922
Kurmanji_2.6	3716162	0.64677	23.148599269183922
Kurmanji_2.6	3716162	0.67479	23.148599269183922
Kurmanji_2.6	3716162	0.68088	23.148599269183922
Kurmanji_2.6	4244998	0.39951	23.085261875761265
Kurmanji_2.6	4244998	0.60536	23.085261875761265
Kurmanji_2.6	4244998	0.60536	23.085261875761265
Kurmanji_2.6	4244998	0.39951	23.085261875761265
Kurmanji_2.6	4244998	0.63337	23.085261875761265
Kurmanji_2.6	4244998	0.65652	23.085261875761265
Kurmanji_2.6	4657683	0.43849	22.97076735688185
Kurmanji_2.6	4657683	0.46041	22.97076735688185
Kurmanji_2.6	4657683	0.45676	22.97076735688185
Kurmanji_2.6	4657683	0.25822	22.97076735688185
Kurmanji_2.6	4657683	0.25822	22.97076735688185
Kurmanji_2.6	4657683	0.25822	22.97076735688185
Kurmanji_2.6	5236437	0.47747	23.05359317904994
Kurmanji_2.6	5236437	0.66748	23.05359317904994
Kurmanji_2.6	5236437	0.43362	23.05359317904994
Kurmanji_2.6	5236437	0.68453	23.05359317904994
Kurmanji_2.6	5236437	0.66748	23.05359317904994
Kurmanji_2.6	5327198	0.46407	23.143727161997564
Kurmanji_2.6	5327198	0.48356	23.143727161997564
Kurmanji_2.6	5327198	0.48477	23.143727161997564
Kurmanji_2.6	5327198	0.27406	23.143727161997564
Kurmanji_2.6	5327198	0.27406	23.143727161997564
Kurmanji_2.6	891409	0.47868	23.1278928136419
Kurmanji_2.6	891409	0.47868	23.1278928136419
Kurmanji_2.6	891409	0.65773	23.1278928136419
Kurmanji_2.6	891409	0.68331	23.1278928136419
Kurmanji_2.6	891409	0.69915	23.1278928136419
Naija_2.6	1847858	0.4195	37.8335
Naija_2.6	1847858	0.4195	37.8335
Naija_2.6	1847858	0.4195	37.8335
Naija_2.6	1847858	0.4195	37.8335
Naija_2.6	1847858	0.419	37.8335
Naija_2.6	1847858	0.582	37.8335
Naija_2.6	1847858	0.582	37.8335
Naija_2.6	1847858	0.582	37.8335
Naija_2.6	1847858	0.582	37.8335
Naija_2.6	1847858	0.5845	37.8335
Naija_2.6	1847858	0.6325	37.8335
Naija_2.6	1847858	0.419	37.8335
Naija_2.6	1847858	0.6625	37.8335
Naija_2.6	3177428	0.476	33.4525
Naija_2.6	3177428	0.476	33.4525
Naija_2.6	3177428	0.476	33.4525
Naija_2.6	3177428	0.476	33.4525
Naija_2.6	3177428	0.476	33.4525
Naija_2.6	3177428	0.6325	33.4525
Naija_2.6	3177428	0.6325	33.4525
Naija_2.6	3177428	0.6325	33.4525
Naija_2.6	3177428	0.633	33.4525
Naija_2.6	3177428	0.6325	33.4525
Naija_2.6	3177428	0.6435	33.4525
Naija_2.6	3177428	0.6325	33.4525
Naija_2.6	3177428	0.3725	33.4525
Naija_2.6	3351974	0.465	35.5215
Naija_2.6	3351974	0.465	35.5215
Naija_2.6	3351974	0.465	35.5215
Naija_2.6	3351974	0.465	35.5215
Naija_2.6	3351974	0.465	35.5215
Naija_2.6	3351974	0.612	35.5215
Naija_2.6	3351974	0.612	35.5215
Naija_2.6	3351974	0.612	35.5215
Naija_2.6	3351974	0.612	35.5215
Naija_2.6	3351974	0.614	35.5215
Naija_2.6	3351974	0.465	35.5215
Naija_2.6	3351974	0.6715	35.5215
Naija_2.6	3351974	0.6905	35.5215
Naija_2.6	370605	0.4675	35.713
Naija_2.6	370605	0.4675	35.713
Naija_2.6	370605	0.4675	35.713
Naija_2.6	370605	0.4675	35.713
Naija_2.6	370605	0.4675	35.713
Naija_2.6	370605	0.6145	35.713
Naija_2.6	370605	0.6145	35.713
Naija_2.6	370605	0.6145	35.713
Naija_2.6	370605	0.6145	35.713
Naija_2.6	370605	0.616	35.713
Naija_2.6	370605	0.467	35.713
Naija_2.6	370605	0.667	35.713
Naija_2.6	370605	0.697	35.713
Naija_2.6	3950542	0.335	32.7325
Naija_2.6	3950542	0.335	32.7325
Naija_2.6	3950542	0.335	32.7325
Naija_2.6	3950542	0.335	32.7325
Naija_2.6	3950542	0.335	32.7325
Naija_2.6	3950542	0.5105	32.7325
Naija_2.6	3950542	0.5105	32.7325
Naija_2.6	3950542	0.5105	32.7325
Naija_2.6	3950542	0.5105	32.7325
Naija_2.6	3950542	0.514	32.7325
Naija_2.6	3950542	0.572	32.7325
Naija_2.6	3950542	0.611	32.7325
Naija_2.6	3950542	0.3345	32.7325
Naija_2.6	4395051	0.324	32.6635
Naija_2.6	4395051	0.324	32.6635
Naija_2.6	4395051	0.324	32.6635
Naija_2.6	4395051	0.324	32.6635
Naija_2.6	4395051	0.324	32.6635
Naija_2.6	4395051	0.4795	32.6635
Naija_2.6	4395051	0.4795	32.6635
Naija_2.6	4395051	0.4795	32.6635
Naija_2.6	4395051	0.4795	32.6635
Naija_2.6	4395051	0.481	32.6635
Naija_2.6	4395051	0.5195	32.6635
Naija_2.6	4395051	0.55	32.6635
Naija_2.6	4395051	0.324	32.6635
Naija_2.6	5799164	0.4765	35.7255
Naija_2.6	5799164	0.4765	35.7255
Naija_2.6	5799164	0.4765	35.7255
Naija_2.6	5799164	0.4765	35.7255
Naija_2.6	5799164	0.4765	35.7255
Naija_2.6	5799164	0.616	35.7255
Naija_2.6	5799164	0.616	35.7255
Naija_2.6	5799164	0.616	35.7255
Naija_2.6	5799164	0.616	35.7255
Naija_2.6	5799164	0.618	35.7255
Naija_2.6	5799164	0.4765	35.7255
Naija_2.6	5799164	0.673	35.7255
Naija_2.6	5799164	0.6905	35.7255
Naija_2.6	666474	0.332	32.683
Naija_2.6	666474	0.332	32.683
Naija_2.6	666474	0.332	32.683
Naija_2.6	666474	0.332	32.683
Naija_2.6	666474	0.332	32.683
Naija_2.6	666474	0.491	32.683
Naija_2.6	666474	0.491	32.683
Naija_2.6	666474	0.491	32.683
Naija_2.6	666474	0.491	32.683
Naija_2.6	666474	0.4925	32.683
Naija_2.6	666474	0.5395	32.683
Naija_2.6	666474	0.575	32.683
Naija_2.6	666474	0.331	32.683
Naija_2.6	8204563	0.4285	47.283
Naija_2.6	8204563	0.428	47.283
Naija_2.6	8204563	0.4285	47.283
Naija_2.6	8204563	0.578	47.283
Naija_2.6	8204563	0.578	47.283
Naija_2.6	8204563	0.579	47.283
Naija_2.6	8204563	0.428	47.283
Naija_2.6	8204563	0.578	47.283
Naija_2.6	8204563	0.4145	47.283
Naija_2.6	8204563	0.5885	47.283
Naija_2.6	8204563	0.406	47.283
Naija_2.6	8204563	0.578	47.283
Naija_2.6	8204563	0.4015	47.283
Naija_2.6	8204563	0.6135	47.283
Naija_2.6	9523348	0.355	39.011
Naija_2.6	9523348	0.355	39.011
Naija_2.6	9523348	0.355	39.011
Naija_2.6	9523348	0.355	39.011
Naija_2.6	9523348	0.355	39.011
Naija_2.6	9523348	0.51	39.011
Naija_2.6	9523348	0.51	39.011
Naija_2.6	9523348	0.51	39.011
Naija_2.6	9523348	0.51	39.011
Naija_2.6	9523348	0.5115	39.011
Naija_2.6	9523348	0.566	39.011
Naija_2.6	9523348	0.5795	39.011
Naija_2.6	9523348	0.3545	39.011
Thai_2.6	1820893	0.41703	48.809376927822335
Thai_2.6	1820893	0.41703	48.809376927822335
Thai_2.6	1820893	0.43122	48.809376927822335
Thai_2.6	1820893	0.41703	48.809376927822335
Thai_2.6	1820893	0.3504	48.809376927822335
Thai_2.6	1820893	0.32819	48.809376927822335
Thai_2.6	1875067	0.40284	54.27390499691548
Thai_2.6	1875067	0.40284	54.27390499691548
Thai_2.6	1875067	0.49105	54.27390499691548
Thai_2.6	1875067	0.49105	54.27390499691548
Thai_2.6	1875067	0.49105	54.27390499691548
Thai_2.6	1875067	0.51388	54.27390499691548
Thai_2.6	1875067	0.53424	54.27390499691548
Thai_2.6	1875067	0.40284	54.27390499691548
Thai_2.6	2524595	0.48489	47.72671190623072
Thai_2.6	2524595	0.48489	47.72671190623072
Thai_2.6	2524595	0.3794	47.72671190623072
Thai_2.6	2524595	0.48489	47.72671190623072
Thai_2.6	2524595	0.50031	47.72671190623072
Thai_2.6	2524595	0.34362	47.72671190623072
Thai_2.6	2878673	0.37076	47.88463911165947
Thai_2.6	2878673	0.37138	47.88463911165947
Thai_2.6	2878673	0.38927	47.88463911165947
Thai_2.6	2878673	0.40901	47.88463911165947
Thai_2.6	2878673	0.27082	47.88463911165947
Thai_2.6	2878673	0.27082	47.88463911165947
Thai_2.6	447350	0.40901	47.86983343615052
Thai_2.6	447350	0.40901	47.86983343615052
Thai_2.6	447350	0.42751	47.86983343615052
Thai_2.6	447350	0.40901	47.86983343615052
Thai_2.6	447350	0.3066	47.86983343615052
Thai_2.6	447350	0.27082	47.86983343615052
Thai_2.6	4524451	0.50093	54.43676742751388
Thai_2.6	4524451	0.50093	54.43676742751388
Thai_2.6	4524451	0.40469	54.43676742751388
Thai_2.6	4524451	0.40469	54.43676742751388
Thai_2.6	4524451	0.51573	54.43676742751388
Thai_2.6	4524451	0.50093	54.43676742751388
Thai_2.6	4524451	0.36706	54.43676742751388
Thai_2.6	5796255	0.38618	54.44725478099938
Thai_2.6	5796255	0.38618	54.44725478099938
Thai_2.6	5796255	0.47933	54.44725478099938
Thai_2.6	5796255	0.47933	54.44725478099938
Thai_2.6	5796255	0.50401	54.44725478099938
Thai_2.6	5796255	0.51943	54.44725478099938
Thai_2.6	5796255	0.38618	54.44725478099938
Thai_2.6	7144603	0.39482	47.95188155459593
Thai_2.6	7144603	0.39482	47.95188155459593
Thai_2.6	7144603	0.41826	47.95188155459593
Thai_2.6	7144603	0.43183	47.95188155459593
Thai_2.6	7144603	0.29611	47.95188155459593
Thai_2.6	7144603	0.29611	47.95188155459593
Thai_2.6	7309151	0.44232	53.96236890808143
Thai_2.6	7309151	0.49352	53.96236890808143
Thai_2.6	7309151	0.49352	53.96236890808143
Thai_2.6	7309151	0.50586	53.96236890808143
Thai_2.6	7309151	0.51882	53.96236890808143
Thai_2.6	7309151	0.44232	53.96236890808143
Thai_2.6	8425785	0.40222	54.528069093152375
Thai_2.6	8425785	0.40222	54.528069093152375
Thai_2.6	8425785	0.49229	54.528069093152375
Thai_2.6	8425785	0.49291	54.528069093152375
Thai_2.6	8425785	0.5108	54.528069093152375
Thai_2.6	8425785	0.52869	54.528069093152375
Thai_2.6	8425785	0.40222	54.528069093152375
Uyghur_2.6	2312413	0.3345	18.5995
Uyghur_2.6	2312413	0.5965	18.5995
Uyghur_2.6	2312413	0.5965	18.5995
Uyghur_2.6	2312413	0.633	18.5995
Uyghur_2.6	2312413	0.645	18.5995
Uyghur_2.6	2312413	0.3345	18.5995
Uyghur_2.6	2692890	0.3865	19.344
Uyghur_2.6	2692890	0.5675	19.344
Uyghur_2.6	2692890	0.5675	19.344
Uyghur_2.6	2692890	0.596	19.344
Uyghur_2.6	2692890	0.615	19.344
Uyghur_2.6	2692890	0.3865	19.344
Uyghur_2.6	2876424	0.38182	21.490909090909092
Uyghur_2.6	2876424	0.37727	21.490909090909092
Uyghur_2.6	2876424	0.36818	21.490909090909092
Uyghur_2.6	2876424	0.65455	21.490909090909092
Uyghur_2.6	2876424	0.66364	21.490909090909092
Uyghur_2.6	2876424	0.65455	21.490909090909092
Uyghur_2.6	2876424	0.35909	21.490909090909092
Uyghur_2.6	2876424	0.29545	21.490909090909092
Uyghur_2.6	3644421	0.4025	18.634
Uyghur_2.6	3644421	0.4025	18.634
Uyghur_2.6	3644421	0.6595	18.634
Uyghur_2.6	3644421	0.6595	18.634
Uyghur_2.6	3644421	0.672	18.634
Uyghur_2.6	3644421	0.6595	18.634
Uyghur_2.6	3644421	0.351	18.634
Uyghur_2.6	3903424	0.4375	18.8055
Uyghur_2.6	3903424	0.607	18.8055
Uyghur_2.6	3903424	0.607	18.8055
Uyghur_2.6	3903424	0.607	18.8055
Uyghur_2.6	3903424	0.6155	18.8055
Uyghur_2.6	3903424	0.607	18.8055
Uyghur_2.6	3903424	0.399	18.8055
Uyghur_2.6	6462055	0.3715	18.919
Uyghur_2.6	6462055	0.558	18.919
Uyghur_2.6	6462055	0.558	18.919
Uyghur_2.6	6462055	0.586	18.919
Uyghur_2.6	6462055	0.6055	18.919
Uyghur_2.6	6462055	0.3715	18.919
Uyghur_2.6	707494	0.623	19.3065
Uyghur_2.6	707494	0.623	19.3065
Uyghur_2.6	707494	0.623	19.3065
Uyghur_2.6	707494	0.623	19.3065
Uyghur_2.6	707494	0.366	19.3065
Uyghur_2.6	707494	0.366	19.3065
Uyghur_2.6	707494	0.366	19.3065
Uyghur_2.6	707494	0.3655	19.3065
Uyghur_2.6	707494	0.6325	19.3065
Uyghur_2.6	707494	0.3525	19.3065
Uyghur_2.6	707494	0.623	19.3065
Uyghur_2.6	707494	0.35	19.3065
Uyghur_2.6	707494	0.6565	19.3065
Uyghur_2.6	707494	0.348	19.3065
Uyghur_2.6	7208954	0.409	19.3955
Uyghur_2.6	7208954	0.598	19.3955
Uyghur_2.6	7208954	0.598	19.3955
Uyghur_2.6	7208954	0.409	19.3955
Uyghur_2.6	7208954	0.6245	19.3955
Uyghur_2.6	7208954	0.6475	19.3955
Uyghur_2.6	7382778	0.394	18.6
Uyghur_2.6	7382778	0.647	18.6
Uyghur_2.6	7382778	0.647	18.6
Uyghur_2.6	7382778	0.6595	18.6
Uyghur_2.6	7382778	0.647	18.6
Uyghur_2.6	7382778	0.3455	18.6
Uyghur_2.6	9319232	0.4215	18.5505
Uyghur_2.6	9319232	0.5945	18.5505
Uyghur_2.6	9319232	0.5945	18.5505
Uyghur_2.6	9319232	0.603	18.5505
Uyghur_2.6	9319232	0.5945	18.5505
Uyghur_2.6	9319232	0.3895	18.5505
Uyghur_2.6	9333423	0.4205	18.627
Uyghur_2.6	9333423	0.5915	18.627
Uyghur_2.6	9333423	0.5915	18.627
Uyghur_2.6	9333423	0.602	18.627
Uyghur_2.6	9333423	0.5915	18.627
Uyghur_2.6	9333423	0.3905	18.627
Uyghur_2.6	9494991	0.4245	18.6075
Uyghur_2.6	9494991	0.5845	18.6075
Uyghur_2.6	9494991	0.5845	18.6075
Uyghur_2.6	9494991	0.593	18.6075
Uyghur_2.6	9494991	0.5845	18.6075
Uyghur_2.6	9494991	0.3925	18.6075
Bambara_2.6	5342993	0.6	39.6951566951567
Bambara_2.6	5342993	0.53618	39.6951566951567
Bambara_2.6	5342993	0.75214	39.6951566951567
Bambara_2.6	5342993	0.77493	39.6951566951567
Bambara_2.6	5342993	0.75214	39.6951566951567
Bambara_2.6	711629	0.5396	39.319088319088316
Bambara_2.6	711629	0.5396	39.319088319088316
Bambara_2.6	711629	0.68547	39.319088319088316
Bambara_2.6	711629	0.74302	39.319088319088316
Bambara_2.6	711629	0.75328	39.319088319088316
Bambara_2.6	7789849	0.70997	36.292877492877494
Bambara_2.6	7789849	0.6416	36.292877492877494
Bambara_2.6	7789849	0.83134	36.292877492877494
Bambara_2.6	7789849	0.84387	36.292877492877494
Bambara_2.6	7789849	0.83134	36.292877492877494
Erzya_2.6	2463023	0.34352	17.57162253903598
Erzya_2.6	2463023	0.57026	17.57162253903598
Erzya_2.6	2463023	0.57026	17.57162253903598
Erzya_2.6	2463023	0.59267	17.57162253903598
Erzya_2.6	2463023	0.5981	17.57162253903598
Erzya_2.6	2463023	0.34352	17.57162253903598
Erzya_2.6	6255741	0.30686	17.29599456890699
Erzya_2.6	6255741	0.30686	17.29599456890699
Erzya_2.6	6255741	0.66056	17.29599456890699
Erzya_2.6	6255741	0.66056	17.29599456890699
Erzya_2.6	6255741	0.69925	17.29599456890699
Erzya_2.6	6255741	0.69654	17.29599456890699
Erzya_2.6	6255741	0.30686	17.29599456890699
Maltese_2.6	2357404	0.4725	62.8825
Maltese_2.6	2357404	0.573	62.8825
Maltese_2.6	2357404	0.4605	62.8825
Maltese_2.6	2357404	0.5765	62.8825
Maltese_2.6	2357404	0.573	62.8825
Maltese_2.6	5380473	0.472	58.0965
Maltese_2.6	5380473	0.575	58.0965
Maltese_2.6	5380473	0.472	58.0965
Maltese_2.6	5380473	0.58	58.0965
Maltese_2.6	5380473	0.597	58.0965
Maltese_2.6	6611696	0.478	52.04
Maltese_2.6	6611696	0.483	52.04
Maltese_2.6	6611696	0.4885	52.04
Maltese_2.6	6611696	0.365	52.04
Maltese_2.6	6611696	0.365	52.04
Maltese_2.6	9881451	0.4145	52.4525
Maltese_2.6	9881451	0.522	52.4525
Maltese_2.6	9881451	0.526	52.4525
Maltese_2.6	9881451	0.522	52.4525
Maltese_2.6	9881451	0.4035	52.4525
Indonesian_2.6	1044064	0.418	48.6755
Indonesian_2.6	1044064	0.418	48.6755
Indonesian_2.6	1044064	0.4365	48.6755
Indonesian_2.6	1044064	0.3005	48.6755
Indonesian_2.6	1044064	0.3005	48.6755
Indonesian_2.6	1044064	0.4755	48.6755
Indonesian_2.6	1044064	0.3005	48.6755
Urdu_2.6	1115576	0.435	68.4835
Urdu_2.6	1115576	0.435	68.4835
Urdu_2.6	1115576	0.435	68.4835
Urdu_2.6	1115576	0.379	68.4835
Urdu_2.6	1115576	0.4405	68.4835
Urdu_2.6	1115576	0.435	68.4835
Urdu_2.6	1115576	0.343	68.4835
Urdu_2.6	4031136	0.4375	74.5355
Urdu_2.6	4031136	0.4375	74.5355
Urdu_2.6	4031136	0.4815	74.5355
Urdu_2.6	4031136	0.4815	74.5355
Urdu_2.6	4031136	0.4815	74.5355
Urdu_2.6	4031136	0.4885	74.5355
Urdu_2.6	4031136	0.4815	74.5355
Urdu_2.6	4031136	0.419	74.5355
Urdu_2.6	5493686	0.4	68.3235
Urdu_2.6	5493686	0.4	68.3235
Urdu_2.6	5493686	0.4595	68.3235
Urdu_2.6	5493686	0.4595	68.3235
Urdu_2.6	5493686	0.4595	68.3235
Urdu_2.6	5493686	0.471	68.3235
Urdu_2.6	5493686	0.4895	68.3235
Urdu_2.6	5493686	0.4	68.3235
Urdu_2.6	8312994	0.4	76.013
Urdu_2.6	8312994	0.4	76.013
Urdu_2.6	8312994	0.4	76.013
Urdu_2.6	8312994	0.452	76.013
Urdu_2.6	8312994	0.452	76.013
Urdu_2.6	8312994	0.452	76.013
Urdu_2.6	8312994	0.459	76.013
Urdu_2.6	8312994	0.479	76.013
Urdu_2.6	8312994	0.4	76.013
Urdu_2.6	8590118	0.404	76.2955
Urdu_2.6	8590118	0.404	76.2955
Urdu_2.6	8590118	0.404	76.2955
Urdu_2.6	8590118	0.459	76.2955
Urdu_2.6	8590118	0.459	76.2955
Urdu_2.6	8590118	0.4595	76.2955
Urdu_2.6	8590118	0.4675	76.2955
Urdu_2.6	8590118	0.4835	76.2955
Urdu_2.6	8590118	0.404	76.2955
Urdu_2.6	9499481	0.362	68.9055
